"key,""scientificName"",""decimalLatitude"",""decimalLongitude"",""issues"",""datasetKey"",""publishingOrgKey"",""installationKey"",""publishingCountry"",""protocol"",""lastCrawled"",""lastParsed"",""crawlId"",""extensions"",""basisOfRecord"",""taxonKey"",""kingdomKey"",""phylumKey"",""classKey"",""orderKey"",""familyKey"",""genusKey"",""speciesKey"",""acceptedTaxonKey"",""acceptedScientificName"",""kingdom"",""phylum"",""order"",""family"",""genus"",""species"",""genericName"",""specificEpithet"",""taxonRank"",""taxonomicStatus"",""dateIdentified"",""coordinateUncertaintyInMeters"",""stateProvince"",""year"",""month"",""day"",""eventDate"",""modified"",""lastInterpreted"",""references"",""license"",""identifiers"",""facts"",""relations"",""geodeticDatum"",""class"",""countryCode"",""recordedByIDs"",""identifiedByIDs"",""country"",""rightsHolder"",""identifier"",""http...unknown.org.nick"",""informationWithheld"",""verbatimEventDate"",""datasetName"",""verbatimLocality"",""collectionCode"",""gbifID"",""occurrenceID"",""taxonID"",""catalogNumber"",""recordedBy"",""http...unknown.org.occurrenceDetails"",""institutionCode"",""rights"",""occurrenceRemarks"",""identificationID"",""name"",""organismQuantity"",""organismQuantityType"",""http...rs.tdwg.org.dwc.terms.organismQuantity"",""institutionID"",""county"",""eventTime"",""samplingProtocol"",""http...rs.tdwg.org.dwc.terms.organismQuantityType"",""type"",""elevation"",""elevationAccuracy"",""verbatimCoordinateSystem"",""vernacularName"",""verbatimElevation"",""individualCount"",""habitat"",""samplingEffort"",""locality"",""eventRemarks"",""language"",""locationAccordingTo"",""locationRemarks"",""previousIdentifications"",""fieldNotes"",""identificationRemarks"",""continent"",""recordNumber"",""preparations"",""identifiedBy"",""coordinatePrecision"",""identificationReferences"",""acceptedNameUsage"",""verbatimTaxonRank"",""lifeStage"",""georeferencedBy"",""associatedReferences"",""municipality"",""taxonRemarks"",""sex"",""higherClassification"",""dynamicProperties"",""georeferenceRemarks"",""disposition"",""reproductiveCondition"",""eventID"",""identificationVerificationStatus"",""occurrenceStatus"",""originalNameUsage"",""datasetID"",""nameAccordingTo"",""depth"",""depthAccuracy"",""higherGeography"",""otherCatalogNumbers"",""establishmentMeans"",""infraspecificEpithet"",""nomenclaturalCode"",""endDayOfYear"",""startDayOfYear"",""accessRights"",""bibliographicCitation"",""collectionID"",""georeferenceVerificationStatus"",""behavior"",""fieldNumber"",""organismID"",""ownerInstitutionCode"",""associatedOccurrences"",""X.1f2c0cbe.40df.43f6.ba07.e76133e78c31."",""georeferencedDate"",""georeferenceProtocol"",""identificationQualifier"",""georeferenceSources"",""typeStatus"",""locationID"",""parentNameUsage"",""projectId"",""earliestAgeOrLowestStage"",""namePublishedInYear"",""taxonConceptID"",""lithostratigraphicTerms"",""http...unknown.org.rights"",""http...unknown.org.language"",""http...unknown.org.rightsHolder"",""associatedSequences"",""organismRemarks""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054615,""Speothos venaticus (Lund, 1842)"",-2.96667,-48,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.213+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Pará"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.213+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620652"",NA,NA,NA,NA,NA,""Speothos"",""382054615"",NA,NA,""Bibliografía-176"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Río Capim"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054616,""Speothos venaticus (Lund, 1842)"",-24.077471,-47.975364,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.213+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Sao Paulo"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.213+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620653"",NA,NA,NA,NA,NA,""Speothos"",""382054616"",NA,NA,""Bibliografía-45"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Parque Estadual Carlos Botelho, Rio Guapeva"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054617,""Speothos venaticus (Lund, 1842)"",-6.166667,-50.416667,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.212+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Pará"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.212+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620651"",NA,NA,NA,NA,NA,""Speothos"",""382054617"",NA,NA,""Bibliografía-174"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Carajás"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054618,""Speothos venaticus (Lund, 1842)"",-14.66696,-52.346098,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.211+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Matto Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.211+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620650"",NA,NA,NA,NA,NA,""Speothos"",""382054618"",NA,NA,""Bibliografía-157"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Nova Xavantina"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054619,""Speothos venaticus (Lund, 1842)"",-16.27,-55.95,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.211+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Matto Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.211+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620648"",NA,NA,NA,NA,NA,""Speothos"",""382054619"",NA,NA,""Bibliografía-133"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Barao de Melgaco"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054620,""Speothos venaticus (Lund, 1842)"",-18.32,-52.75,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.219+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Goias"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.219+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620649"",NA,NA,NA,NA,NA,""Speothos"",""382054620"",NA,NA,""Bibliografía-132"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Mineiros"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054621,""Speothos venaticus (Lund, 1842)"",-16.710302,-56.028314,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.217+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.217+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620647"",NA,NA,NA,NA,NA,""Speothos"",""382054621"",NA,NA,""Bibliografía-143"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Reserva Particular do Patrimonio Natural-Servico Social do Comercio Pantanal (Pantanal de Barao de Melgaco, aprox. 100 km desde Cuiaba), cerca Posto Santa Maria"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054623,""Speothos venaticus (Lund, 1842)"",-16.66354,-56.13261,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.216+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.216+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620646"",NA,NA,NA,NA,NA,""Speothos"",""382054623"",NA,NA,""Bibliografía-140"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Reserva Particular do Patrimonio Natural-Servico Social do Comercio Pantanal (Pantanal de Barao de Melgaco, aprox. 100 km desde Cuiaba)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054625,""Speothos venaticus (Lund, 1842)"",-16.772706,-56.141756,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.214+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.214+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620644"",NA,NA,NA,NA,NA,""Speothos"",""382054625"",NA,NA,""Bibliografía-149"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Reserva Particular do Patrimonio Natural-Servico Social do Comercio Pantanal (Pantanal de Barao de Melgaco, aprox. 100 km desde Cuiaba), cerca Posto Santo André"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054626,""Speothos venaticus (Lund, 1842)"",-16.772729,-56.136572,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.223+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.223+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620645"",NA,NA,NA,NA,NA,""Speothos"",""382054626"",NA,NA,""Bibliografía-147"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Reserva Particular do Patrimonio Natural-Servico Social do Comercio Pantanal (Pantanal de Barao de Melgaco, aprox. 100 km desde Cuiaba), cerca Posto Santo André"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054629,""Speothos venaticus (Lund, 1842)"",-16.763482,-56.171103,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.221+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.221+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620643"",NA,NA,NA,NA,NA,""Speothos"",""382054629"",NA,NA,""Bibliografía-148"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Reserva Particular do Patrimonio Natural-Servico Social do Comercio Pantanal (Pantanal de Barao de Melgaco, aprox. 100 km desde Cuiaba), cerca Posto Santo André"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054630,""Speothos venaticus (Lund, 1842)"",-16.774233,-56.172019,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.194+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.194+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620642"",NA,NA,NA,NA,NA,""Speothos"",""382054630"",NA,NA,""Bibliografía-150"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Reserva Particular do Patrimonio Natural-Servico Social do Comercio Pantanal (Pantanal de Barao de Melgaco, aprox. 100 km desde Cuiaba), cerca Posto Santo André"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"382054633,""Speothos venaticus (Lund, 1842)"",-16.701408,-56.175127,""gass84"",""dd047c25-da08-4a26-9490-52252dbdfad7"",""979dd240-16f7-11df-b5b3-b8a03c50a862"",""254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"",""AR"",""DWC_ARCHIVE"",""2020-02-06T11:25:36.206+0000"",""2020-02-10T12:40:24.191+0000"",77,""none"",""UNKNOWN"",2434444,1,44,359,732,9701,2434443,2434444,2434444,""Speothos venaticus (Lund, 1842)"",""Animalia"",""Chordata"",""Carnivora"",""Canidae"",""Speothos"",""Speothos venaticus"",""Speothos"",""venaticus"",""SPECIES"",""ACCEPTED"",NA,NA,""Mato Grosso"",NA,NA,NA,NA,""2011-05-04T10:54:55.000+0000"",""2020-02-10T12:40:24.191+0000"",NA,""http://creativecommons.org/licenses/by/4.0/legalcode"",""none"",""none"",""none"",""WGS84"",""Mammalia"",""BR"",""none"",""none"",""Brazil"",NA,""4620640"",NA,NA,NA,NA,NA,""Speothos"",""382054633"",NA,NA,""Bibliografía-154"",NA,NA,""APN-AR-Speothos"",NA,NA,NA,""Speothos venaticus (Lund, 1842)"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""Reserva Particular do Patrimonio Natural-Servico Social do Comercio Pantanal (Pantanal de Barao de Melgaco, aprox. 100 km desde Cuiaba), cerca Posto Sao Luiz"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
